INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('2330', '2021/01/04', '39489959', '21127581248', 530.000000, 540.000000, 528.000000, 536.000000, 6.000000, '33316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/18', '17414138', '1428661119', 81.400000, 82.800000, 81.300000, 82.500000, 1.200000, '8551')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/19', '7139222', '581062876', 82.000000, 82.000000, 81.000000, 81.400000, -1.100000, '4683')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/20', '8428546', '688771304', 81.900000, 82.100000, 81.400000, 82.100000, 0.700000, '4079')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/23', '7627468', '625818203', 83.100000, 83.200000, 81.600000, 82.200000, 0.100000, '3732')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/24', '7560880', '617040011', 82.000000, 82.300000, 81.300000, 81.300000, -0.900000, '3917')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/25', '8426948', '688255717', 81.900000, 82.000000, 81.300000, 82.000000, 0.700000, '3277')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/26', '6910739', '566261837', 82.500000, 82.700000, 81.500000, 81.700000, -0.300000, '3490')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/27', '9005898', '739804480', 82.400000, 82.400000, 81.800000, 82.300000, 0.600000, '4112')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/30', '12651280', '1053393322', 82.900000, 83.900000, 82.500000, 83.900000, 1.600000, '5945')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/05/31', '55617884', '4727430038', 83.900000, 85.300000, 83.300000, 85.300000, 1.400000, '6674')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/01', '10135941', '858586567', 84.500000, 85.300000, 84.100000, 84.600000, -0.700000, '7832')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/02', '5916361', '497975155', 84.000000, 84.800000, 83.400000, 84.500000, -0.100000, '3509')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/06', '6849890', '578930926', 85.100000, 85.200000, 83.900000, 84.600000, 0.100000, '2948')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/07', '6011453', '506862643', 84.300000, 84.700000, 83.900000, 84.300000, -0.300000, '3506')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/08', '5833660', '493559964', 84.500000, 84.900000, 84.400000, 84.500000, 0.200000, '2652')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/09', '6979333', '590949292', 84.400000, 85.000000, 84.100000, 84.800000, 0.300000, '2514')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/10', '5291477', '447541399', 84.000000, 84.900000, 84.000000, 84.700000, -0.100000, '2625')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/13', '10348846', '861033556', 83.700000, 83.900000, 82.700000, 83.300000, -1.400000, '6367')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/14', '6004551', '498943430', 83.400000, 83.500000, 82.700000, 82.900000, -0.400000, '4134')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/15', '9327185', '778386775', 82.900000, 84.100000, 82.800000, 83.400000, 0.500000, '4803')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/16', '6986631', '584084315', 84.200000, 84.300000, 83.100000, 83.200000, -0.200000, '3693')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/17', '11030147', '916342788', 83.000000, 83.500000, 82.700000, 83.000000, -0.200000, '3962')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/20', '7317547', '604168215', 82.900000, 83.200000, 82.100000, 82.100000, -0.900000, '3851')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/21', '10860805', '908402078', 83.700000, 84.400000, 82.700000, 83.700000, 1.600000, '4252')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/22', '8296983', '694101177', 83.700000, 84.300000, 83.100000, 83.500000, -0.200000, '6150')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/23', '8892694', '744115297', 84.300000, 84.800000, 83.100000, 83.300000, -0.200000, '4938')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/24', '8045774', '679096355', 84.500000, 84.700000, 83.600000, 84.700000, 1.400000, '5045')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/27', '8964489', '762613382', 85.300000, 85.600000, 84.700000, 84.700000, 0.000000, '5414')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/28', '6464242', '547360567', 84.400000, 85.000000, 84.200000, 84.800000, 0.100000, '4929')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/29', '8770956', '744241181', 84.800000, 85.000000, 84.500000, 84.600000, -0.200000, '4672')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/06/30', '10603241', '886258811', 84.600000, 84.700000, 83.000000, 83.000000, -1.600000, '7101')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/01', '14767565', '1224385169', 83.000000, 83.600000, 82.400000, 82.700000, -0.300000, '6928')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/04', '17508822', '1450669128', 83.200000, 83.600000, 82.600000, 82.600000, -0.100000, '5397')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/05', '25886927', '2116264725', 84.000000, 84.000000, 80.600000, 80.600000, -2.000000, '11600')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/06', '46271055', '3189079980', 69.000000, 70.000000, 67.000000, 67.000000, 0.000000, '20198')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/07', '22586751', '1469677419', 66.800000, 66.800000, 64.000000, 65.000000, -2.000000, '13654')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/08', '18427512', '1199578166', 65.500000, 66.000000, 64.300000, 65.000000, 0.000000, '10340')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/11', '17416773', '1118702554', 65.100000, 65.200000, 63.600000, 63.600000, -1.400000, '9319')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/12', '28064935', '1715044862', 62.900000, 62.900000, 60.100000, 60.600000, -3.000000, '16119')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/13', '21143612', '1316042975', 62.600000, 63.300000, 61.600000, 62.000000, 1.400000, '10354')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/14', '13986438', '874027893', 62.000000, 63.400000, 61.200000, 62.700000, 0.700000, '6736')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/15', '9836665', '615660384', 62.500000, 63.000000, 62.100000, 62.600000, -0.100000, '5474')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/18', '11517631', '723063905', 62.600000, 63.100000, 62.100000, 62.900000, 0.300000, '6316')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/19', '11202670', '712627839', 62.900000, 64.300000, 62.600000, 63.700000, 0.800000, '5280')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/20', '13498256', '861868737', 64.300000, 64.500000, 63.300000, 63.300000, -0.400000, '7720')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/21', '11886186', '766984234', 63.700000, 65.300000, 63.500000, 65.000000, 1.700000, '6500')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/22', '9862302', '639417360', 65.000000, 65.300000, 64.300000, 64.700000, -0.300000, '6158')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/25', '6110958', '398198242', 64.700000, 65.800000, 64.500000, 65.600000, 0.900000, '3838')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/26', '7110055', '467858189', 65.300000, 66.200000, 65.200000, 65.700000, 0.100000, '3968')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/27', '4449808', '292789528', 65.700000, 66.200000, 65.500000, 65.900000, 0.200000, '2476')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/28', '5509187', '365515447', 66.300000, 66.600000, 66.000000, 66.600000, 0.700000, '3336')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/07/29', '7578422', '508766869', 67.200000, 67.400000, 66.800000, 67.300000, 0.700000, '3606')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/01', '6076348', '414741538', 67.500000, 68.700000, 67.300000, 68.500000, 1.200000, '4703')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/02', '15777139', '1059489806', 67.700000, 68.200000, 66.500000, 67.700000, -0.800000, '8606')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/03', '8924565', '599852312', 67.100000, 67.800000, 66.700000, 67.700000, 0.000000, '4838')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/04', '10421991', '699879895', 67.400000, 67.900000, 66.300000, 67.300000, -0.400000, '5229')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/05', '5811571', '393263869', 67.900000, 68.000000, 67.400000, 67.600000, 0.300000, '3313')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/08', '3907804', '262468216', 67.500000, 67.500000, 67.000000, 67.200000, -0.400000, '2311')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/09', '6238700', '416429790', 66.700000, 67.300000, 66.300000, 67.000000, -0.200000, '3667')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/10', '5527667', '371765432', 66.800000, 67.700000, 66.500000, 67.700000, 0.700000, '3636')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/11', '6055179', '415269632', 68.400000, 68.900000, 68.000000, 68.900000, 1.200000, '3542')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/12', '6065897', '422343840', 69.000000, 70.000000, 69.000000, 69.600000, 0.700000, '4608')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/15', '6456833', '454712410', 70.000000, 70.800000, 69.900000, 70.600000, 1.000000, '4809')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/16', '5482315', '386544419', 71.000000, 71.100000, 70.200000, 70.400000, -0.200000, '3685')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/17', '6423686', '453380959', 70.400000, 70.900000, 70.200000, 70.800000, 0.400000, '3542')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/18', '3624244', '255093506', 70.300000, 70.700000, 69.900000, 70.600000, -0.200000, '2174')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/19', '4007150', '283208100', 70.100000, 71.000000, 70.100000, 71.000000, 0.400000, '2520')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/22', '3968292', '280606183', 70.200000, 71.000000, 70.100000, 70.900000, -0.100000, '2368')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/23', '4300581', '302170406', 70.500000, 70.600000, 70.100000, 70.100000, -0.800000, '2692')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/24', '3935992', '276637101', 70.200000, 70.800000, 70.000000, 70.100000, 0.000000, '2250')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/25', '2959577', '209025266', 70.200000, 70.800000, 70.200000, 70.800000, 0.700000, '1667')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/26', '4345644', '306223433', 70.600000, 70.800000, 70.200000, 70.200000, -0.600000, '2396')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/29', '8751323', '601552057', 68.300000, 69.200000, 68.000000, 68.700000, -1.500000, '5147')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/30', '8662526', '594608903', 68.300000, 69.300000, 68.200000, 68.600000, -0.100000, '4686')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/08/31', '7145966', '491062405', 68.300000, 69.100000, 68.300000, 68.700000, 0.100000, '2437')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/01', '9046061', '612533243', 67.700000, 68.700000, 67.300000, 67.800000, -0.900000, '5406')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/02', '6008826', '404306834', 67.800000, 67.900000, 67.000000, 67.000000, -0.800000, '4363')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/05', '5595736', '374930229', 67.000000, 67.500000, 66.500000, 67.100000, 0.100000, '2695')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/06', '3579272', '241713441', 67.700000, 67.800000, 67.100000, 67.800000, 0.700000, '2451')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/07', '7314074', '489997673', 67.000000, 67.500000, 66.800000, 66.800000, -1.000000, '4648')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/08', '3936154', '264108104', 67.100000, 67.400000, 66.700000, 67.200000, 0.400000, '2304')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/12', '4586082', '313041836', 67.500000, 68.700000, 67.500000, 68.700000, 1.500000, '2581')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/13', '3506164', '241440315', 69.500000, 69.500000, 68.500000, 68.800000, 0.100000, '2262')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/14', '6186661', '419415662', 67.600000, 68.300000, 67.400000, 67.600000, -1.200000, '3362')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/15', '6331587', '431084015', 67.400000, 68.700000, 67.300000, 68.400000, 0.800000, '3320')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/16', '14620536', '996671156', 67.500000, 68.400000, 67.400000, 68.400000, 0.000000, '3811')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/19', '4312672', '291527490', 68.300000, 68.300000, 67.200000, 67.400000, -1.000000, '2666')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/20', '5147491', '346484468', 67.500000, 67.800000, 67.000000, 67.200000, -0.200000, '2844')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/21', '5772902', '387778962', 67.000000, 67.500000, 66.900000, 67.300000, 0.100000, '3744')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/22', '8384011', '556676518', 66.600000, 67.000000, 66.000000, 66.400000, -0.900000, '4639')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/23', '4729911', '316999035', 66.400000, 67.400000, 66.300000, 67.100000, 0.700000, '2667')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/26', '7908277', '525627653', 66.500000, 67.200000, 66.000000, 66.200000, -0.900000, '3806')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/27', '5823360', '387522451', 67.000000, 67.400000, 66.200000, 66.200000, 0.000000, '3106')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/28', '7805926', '510164187', 66.600000, 66.700000, 65.100000, 65.100000, -1.100000, '4324')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/29', '12116915', '793226340', 66.000000, 66.000000, 64.900000, 65.700000, 0.600000, '4787')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/09/30', '10219378', '680216802', 65.700000, 67.100000, 65.300000, 66.900000, 1.200000, '4431')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/10/03', '5454732', '368188056', 66.100000, 67.900000, 66.100000, 67.700000, 0.800000, '3986')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/10/04', '5380879', '365096113', 67.900000, 68.400000, 67.400000, 67.800000, 0.100000, '4352')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/10/05', '5490728', '373818640', 67.400000, 68.300000, 67.400000, 68.300000, 0.500000, '2958')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/10/06', '5733866', '387952406', 68.400000, 68.400000, 67.400000, 67.600000, -0.700000, '2615')
INSERT INTO [dbo].[historyPriceInfo] (stock_code, date, tv, t, o, h, l, c, d, v) VALUES ('1303', '2022/10/07', '3098456', '208180595', 67.000000, 67.600000, 67.000000, 67.000000, -0.600000, '1847')
